Name,MMSI,VSPD kn,WSPD mph,Transit,% Channel Occupied,Yaw deg,Effective Beam ft,LOA ft,Beam ft,Class,AIS Type,Course,Heading,Course Behavior,WDIR degT,GST mph,Buoy Source,Location,Latitude,Longitude,Date/Time UTC
GSL NICOLETTA,636019673,14.5,18.12,One-way Transit,24.67,1,148,984.0,131.0,Post-Panamax,70,324,325,Inbound,52,22.37,41008,Nearshore,32.01436,-80.80262,2021-12-09 14:07:51
GSL NICOLETTA,636019673,14.7,18.12,One-way Transit,24.67,1,148,984.0,131.0,Post-Panamax,70,324,325,Inbound,52,22.37,41008,Nearshore,32.01806,-80.80578,2021-12-09 14:08:56
GSL NICOLETTA,636019673,14.7,18.12,One-way Transit,24.67,1,148,984.0,131.0,Post-Panamax,70,324,323,Inbound,52,22.37,41008,Nearshore,32.01969,-80.80718,2021-12-09 14:09:27
GSL NICOLETTA,636019673,14.9,18.12,One-way Transit,24.67,1,148,984.0,131.0,Post-Panamax,70,322,323,Inbound,52,22.37,41008,Nearshore,32.02363,-80.81076,2021-12-09 14:10:39
GSL NICOLETTA,636019673,15.0,18.12,One-way Transit,24.67,1,148,984.0,131.0,Post-Panamax,70,322,321,Inbound,52,22.37,41008,Nearshore,32.02685,-80.81374,2021-12-09 14:11:39
TAMINA,636092392,12.3,17.9,One-way Transit,27.17,2,163,905.0,131.0,Panamax,79,140,138,Outbound,55,22.37,41008,Nearshore,32.02457,-80.81264,2021-12-09 14:27:53
TAMINA,636092392,12.4,17.9,One-way Transit,27.17,2,163,905.0,131.0,Panamax,79,140,138,Outbound,55,22.37,41008,Nearshore,32.02319,-80.81122,2021-12-09 14:28:24
TAMINA,636092392,12.6,17.9,One-way Transit,24.5,1,147,905.0,131.0,Panamax,79,139,138,Outbound,55,22.37,41008,Nearshore,32.02006,-80.80814,2021-12-09 14:29:34
TAMINA,636092392,13.0,17.9,One-way Transit,27.17,2,163,905.0,131.0,Panamax,79,142,140,Outbound,55,22.37,41008,Nearshore,32.01646,-80.80463,2021-12-09 14:30:53
TAMINA,636092392,13.6,17.9,One-way Transit,27.17,2,163,905.0,131.0,Panamax,79,142,140,Outbound,55,22.37,41008,Nearshore,32.01352,-80.80192,2021-12-09 14:31:53
TAMINA,636092392,14.1,17.9,One-way Transit,27.17,2,163,905.0,131.0,Panamax,79,142,140,Outbound,55,22.37,41008,Nearshore,32.00542,-80.79436,2021-12-09 14:34:34
TAMINA,636092392,14.1,17.9,One-way Transit,27.17,2,163,905.0,131.0,Panamax,79,142,140,Outbound,55,22.37,41008,Nearshore,32.00184,-80.791,2021-12-09 14:35:43
TAMINA,636092392,14.2,17.9,One-way Transit,27.17,2,163,905.0,131.0,Panamax,79,142,140,Outbound,55,22.37,41008,Nearshore,31.99904,-80.78842,2021-12-09 14:36:37
TAMINA,636092392,14.0,17.9,One-way Transit,27.17,2,163,905.0,131.0,Panamax,79,118,116,Outbound,55,22.37,41008,Offshore,31.99069,-80.77651,2021-12-09 14:40:01
TAMINA,636092392,14.2,17.9,One-way Transit,24.5,1,147,905.0,131.0,Panamax,79,117,116,Outbound,55,22.37,41008,Offshore,31.98946,-80.7736,2021-12-09 14:40:43
TAMINA,636092392,14.5,17.9,One-way Transit,21.83,0,131,905.0,131.0,Panamax,79,118,118,Outbound,55,22.37,41008,Offshore,31.98761,-80.7694,2021-12-09 14:41:43
TAMINA,636092392,14.5,17.9,One-way Transit,24.5,1,147,905.0,131.0,Panamax,79,119,118,Outbound,55,22.37,41008,Offshore,31.98665,-80.76733,2021-12-09 14:42:13
TAMINA,636092392,14.7,17.9,One-way Transit,27.17,2,163,905.0,131.0,Panamax,79,119,117,Outbound,55,22.37,41008,Offshore,31.98308,-80.75984,2021-12-09 14:44:01
TAMINA,636092392,14.7,17.9,One-way Transit,24.5,1,147,905.0,131.0,Panamax,79,117,116,Outbound,55,22.37,41008,Offshore,31.9819,-80.7572,2021-12-09 14:44:37
TAMINA,636092392,14.9,17.9,One-way Transit,27.17,2,163,905.0,131.0,Panamax,79,118,116,Outbound,55,22.37,41008,Offshore,31.97962,-80.75203,2021-12-09 14:45:49
TAMINA,636092392,15.0,17.9,One-way Transit,24.5,1,147,905.0,131.0,Panamax,79,117,116,Outbound,55,22.37,41008,Offshore,31.97811,-80.74855,2021-12-09 14:46:37
TAMINA,636092392,15.0,17.9,One-way Transit,24.5,1,147,905.0,131.0,Panamax,79,117,116,Outbound,55,22.37,41008,Offshore,31.97605,-80.74381,2021-12-09 14:47:42
TAMINA,636092392,14.7,17.9,One-way Transit,24.5,1,147,905.0,131.0,Panamax,79,117,116,Outbound,55,22.37,41008,Offshore,31.9751,-80.74158,2021-12-09 14:48:13
COSCO SHIPPING ALPS,477148700,13.0,15.66,One-way Transit,35.5,2,213,1200.0,171.0,Post-Panamax,71,297,299,Inbound,48,20.13,41008,Offshore,31.97356,-80.73834,2021-12-09 15:24:00
COSCO SHIPPING ALPS,477148700,13.1,15.66,One-way Transit,32.0,1,192,1200.0,171.0,Post-Panamax,71,298,299,Inbound,48,20.13,41008,Offshore,31.97465,-80.7408,2021-12-09 15:24:39
COSCO SHIPPING ALPS,477148700,13.2,15.66,One-way Transit,32.0,1,192,1200.0,171.0,Post-Panamax,71,298,299,Inbound,48,20.13,41008,Offshore,31.97582,-80.74341,2021-12-09 15:25:19
COSCO SHIPPING ALPS,477148700,13.3,15.66,One-way Transit,32.0,1,192,1200.0,171.0,Post-Panamax,71,298,299,Inbound,48,20.13,41008,Offshore,31.97782,-80.7479,2021-12-09 15:26:30
COSCO SHIPPING ALPS,477148700,13.3,15.66,One-way Transit,39.0,3,234,1200.0,171.0,Post-Panamax,71,296,299,Inbound,48,20.13,41008,Offshore,31.97953,-80.75177,2021-12-09 15:27:30
COSCO SHIPPING ALPS,477148700,13.3,15.66,One-way Transit,39.0,3,234,1200.0,171.0,Post-Panamax,71,296,299,Inbound,48,20.13,41008,Offshore,31.98209,-80.75753,2021-12-09 15:28:59
COSCO SHIPPING ALPS,477148700,13.4,15.66,One-way Transit,32.0,1,192,1200.0,171.0,Post-Panamax,71,298,299,Inbound,48,20.13,41008,Offshore,31.9838,-80.76142,2021-12-09 15:29:59
COSCO SHIPPING ALPS,477148700,13.4,15.66,One-way Transit,35.5,2,213,1200.0,171.0,Post-Panamax,71,297,299,Inbound,48,20.13,41008,Offshore,31.98495,-80.76401,2021-12-09 15:30:38
COSCO SHIPPING ALPS,477148700,13.4,15.66,One-way Transit,35.5,2,213,1200.0,171.0,Post-Panamax,71,298,300,Inbound,48,20.13,41008,Offshore,31.98613,-80.76667,2021-12-09 15:31:20
COSCO SHIPPING ALPS,477148700,13.5,15.66,One-way Transit,35.5,2,213,1200.0,171.0,Post-Panamax,71,299,301,Inbound,48,20.13,41008,Offshore,31.99065,-80.77615,2021-12-09 15:33:48
COSCO SHIPPING ALPS,477148700,12.8,15.66,One-way Transit,39.0,3,234,1200.0,171.0,Post-Panamax,71,321,324,Inbound,48,20.13,41008,Nearshore,31.99952,-80.78917,2021-12-09 15:37:40
COSCO SHIPPING ALPS,477148700,12.7,15.66,One-way Transit,39.0,3,234,1200.0,171.0,Post-Panamax,71,321,324,Inbound,48,20.13,41008,Nearshore,32.00274,-80.79214,2021-12-09 15:38:49
COSCO SHIPPING ALPS,477148700,12.9,15.66,One-way Transit,35.5,2,213,1200.0,171.0,Post-Panamax,71,322,324,Inbound,48,20.13,41008,Nearshore,32.00839,-80.79728,2021-12-09 15:40:49
COSCO SHIPPING ALPS,477148700,13.1,15.66,One-way Transit,35.5,2,213,1200.0,171.0,Post-Panamax,71,322,324,Inbound,48,20.13,41008,Nearshore,32.01127,-80.79987,2021-12-09 15:41:49
COSCO SHIPPING ALPS,477148700,13.0,15.66,One-way Transit,32.0,1,192,1200.0,171.0,Post-Panamax,71,322,323,Inbound,48,20.13,41008,Nearshore,32.01369,-80.80202,2021-12-09 15:42:38
COSCO SHIPPING ALPS,477148700,13.1,15.66,One-way Transit,28.5,0,171,1200.0,171.0,Post-Panamax,71,322,322,Inbound,48,20.13,41008,Nearshore,32.01699,-80.80518,2021-12-09 15:43:49
COSCO SHIPPING ALPS,477148700,13.2,15.66,One-way Transit,32.0,1,192,1200.0,171.0,Post-Panamax,71,321,322,Inbound,48,20.13,41008,Nearshore,32.01938,-80.80743,2021-12-09 15:44:38
COSCO SHIPPING ALPS,477148700,13.2,15.66,One-way Transit,35.5,2,213,1200.0,171.0,Post-Panamax,71,321,323,Inbound,48,20.13,41008,Nearshore,32.02178,-80.8097,2021-12-09 15:45:29
COSCO SHIPPING ALPS,477148700,13.4,15.66,One-way Transit,32.0,1,192,1200.0,171.0,Post-Panamax,71,321,322,Inbound,48,20.13,41008,Nearshore,32.02514,-80.81291,2021-12-09 15:46:39
COSCO SHIPPING ALPS,477148700,13.5,15.66,One-way Transit,35.5,2,213,1200.0,171.0,Post-Panamax,71,321,323,Inbound,48,20.13,41008,Nearshore,32.02761,-80.8153,2021-12-09 15:47:29
WAN HAI 611,563313000,13.3,17.9,One-way Transit,32.67,4,196,935.0,131.0,Panamax,70,296,300,Inbound,19,20.13,41008,Offshore,31.9757,-80.74348,2021-12-09 18:02:52
WAN HAI 611,563313000,14.0,17.9,One-way Transit,32.67,4,196,935.0,131.0,Panamax,70,296,300,Inbound,19,20.13,41008,Offshore,31.97898,-80.751,2021-12-09 18:04:43
WAN HAI 611,563313000,14.2,17.9,One-way Transit,27.33,2,164,935.0,131.0,Panamax,70,299,301,Inbound,19,20.13,41008,Offshore,31.98105,-80.75536,2021-12-09 18:05:49
WAN HAI 611,563313000,14.3,17.9,One-way Transit,30.0,3,180,935.0,131.0,Panamax,70,298,301,Inbound,19,20.13,41008,Offshore,31.98286,-80.75921,2021-12-09 18:06:43
WAN HAI 611,563313000,14.5,17.9,One-way Transit,27.33,2,164,935.0,131.0,Panamax,70,299,301,Inbound,19,20.13,41008,Offshore,31.98496,-80.7636,2021-12-09 18:07:49
WAN HAI 611,563313000,14.6,17.9,One-way Transit,30.0,3,180,935.0,131.0,Panamax,70,297,300,Inbound,19,20.13,41008,Offshore,31.9892,-80.77285,2021-12-09 18:10:00
WAN HAI 611,563313000,14.7,17.9,One-way Transit,27.33,2,164,935.0,131.0,Panamax,70,297,299,Inbound,19,20.13,41008,Offshore,31.99036,-80.77548,2021-12-09 18:10:37
WAN HAI 611,563313000,14.0,17.9,One-way Transit,27.33,2,164,935.0,131.0,Panamax,70,323,325,Inbound,19,20.13,41008,Nearshore,32.00045,-80.79028,2021-12-09 18:14:43
WAN HAI 611,563313000,14.0,17.9,One-way Transit,27.33,2,164,935.0,131.0,Panamax,70,323,325,Inbound,19,20.13,41008,Nearshore,32.00395,-80.79336,2021-12-09 18:15:50
WAN HAI 611,563313000,14.0,17.9,One-way Transit,30.0,3,180,935.0,131.0,Panamax,70,322,325,Inbound,19,20.13,41008,Nearshore,32.00728,-80.79633,2021-12-09 18:16:55
WAN HAI 611,563313000,14.1,17.9,One-way Transit,30.0,3,180,935.0,131.0,Panamax,70,322,325,Inbound,19,20.13,41008,Nearshore,32.01041,-80.79913,2021-12-09 18:17:55
WAN HAI 611,563313000,14.3,17.9,One-way Transit,27.33,2,164,935.0,131.0,Panamax,70,322,324,Inbound,19,20.13,41008,Nearshore,32.01366,-80.802,2021-12-09 18:18:55
WAN HAI 611,563313000,14.4,17.9,One-way Transit,24.5,1,147,935.0,131.0,Panamax,70,323,324,Inbound,19,20.13,41008,Nearshore,32.01693,-80.8049,2021-12-09 18:19:55
WAN HAI 611,563313000,14.6,19.24,One-way Transit,27.33,2,164,935.0,131.0,Panamax,70,321,323,Inbound,9,22.37,41008,Nearshore,32.02008,-80.80776,2021-12-09 18:20:55
WAN HAI 611,563313000,14.7,19.24,One-way Transit,24.5,1,147,935.0,131.0,Panamax,70,321,322,Inbound,9,22.37,41008,Nearshore,32.02316,-80.8107,2021-12-09 18:21:55
WAN HAI 611,563313000,14.8,19.24,One-way Transit,24.5,1,147,935.0,131.0,Panamax,70,321,322,Inbound,9,22.37,41008,Nearshore,32.02646,-80.81385,2021-12-09 18:22:55
ADRIAN MAERSK,220245000,14.2,16.55,One-way Transit,26.83,1,161,1155.0,141.0,Post-Panamax,71,299,300,Inbound,2,20.13,41008,Offshore,31.97288,-80.73736,2021-12-09 23:15:54
ADRIAN MAERSK,220245000,14.4,16.55,One-way Transit,23.5,0,141,1155.0,141.0,Post-Panamax,71,300,300,Inbound,2,20.13,41008,Offshore,31.97481,-80.74154,2021-12-09 23:16:54
ADRIAN MAERSK,220245000,14.6,16.55,One-way Transit,23.5,0,141,1155.0,141.0,Post-Panamax,71,300,300,Inbound,2,20.13,41008,Offshore,31.97692,-80.74611,2021-12-09 23:18:00
ADRIAN MAERSK,220245000,14.6,16.55,One-way Transit,23.5,0,141,1155.0,141.0,Post-Panamax,71,300,300,Inbound,2,20.13,41008,Offshore,31.9781,-80.74866,2021-12-09 23:18:36
ADRIAN MAERSK,220245000,14.7,16.55,One-way Transit,23.5,0,141,1155.0,141.0,Post-Panamax,71,300,300,Inbound,2,20.13,41008,Offshore,31.98025,-80.75334,2021-12-09 23:19:42
ADRIAN MAERSK,220245000,14.7,13.87,One-way Transit,26.83,1,161,1155.0,141.0,Post-Panamax,71,300,301,Inbound,18,20.13,41008,Offshore,31.9822,-80.75759,2021-12-09 23:20:42
ADRIAN MAERSK,220245000,14.7,13.87,One-way Transit,26.83,1,161,1155.0,141.0,Post-Panamax,71,298,299,Inbound,18,20.13,41008,Offshore,31.98441,-80.76229,2021-12-09 23:21:48
ADRIAN MAERSK,220245000,14.6,13.87,One-way Transit,23.5,0,141,1155.0,141.0,Post-Panamax,71,298,298,Inbound,18,20.13,41008,Offshore,31.98642,-80.76689,2021-12-09 23:22:54
ADRIAN MAERSK,220245000,14.6,13.87,One-way Transit,26.83,1,161,1155.0,141.0,Post-Panamax,71,298,299,Inbound,18,20.13,41008,Offshore,31.98752,-80.76945,2021-12-09 23:23:30
ADRIAN MAERSK,220245000,14.6,13.87,One-way Transit,23.5,0,141,1155.0,141.0,Post-Panamax,71,299,299,Inbound,18,20.13,41008,Offshore,31.98972,-80.77455,2021-12-09 23:24:42
ADRIAN MAERSK,220245000,14.5,13.87,One-way Transit,30.17,2,181,1155.0,141.0,Post-Panamax,71,303,305,Inbound,18,20.13,41008,Offshore,31.99161,-80.77874,2021-12-09 23:25:42
ADRIAN MAERSK,220245000,14.0,13.87,One-way Transit,26.83,1,161,1155.0,141.0,Post-Panamax,71,319,320,Inbound,18,20.13,41008,Nearshore,32.00018,-80.78963,2021-12-09 23:28:53
ADRIAN MAERSK,220245000,13.4,13.87,One-way Transit,26.83,1,161,1155.0,141.0,Post-Panamax,71,321,322,Inbound,18,20.13,41008,Nearshore,32.00293,-80.79241,2021-12-09 23:29:54
ADRIAN MAERSK,220245000,12.7,13.87,One-way Transit,30.17,2,181,1155.0,141.0,Post-Panamax,71,323,325,Inbound,18,20.13,41008,Nearshore,32.00588,-80.79525,2021-12-09 23:30:59
ADRIAN MAERSK,220245000,12.4,13.87,One-way Transit,30.17,2,181,1155.0,141.0,Post-Panamax,71,323,325,Inbound,18,20.13,41008,Nearshore,32.00857,-80.79768,2021-12-09 23:32:00
ADRIAN MAERSK,220245000,12.1,13.87,One-way Transit,26.83,1,161,1155.0,141.0,Post-Panamax,71,324,325,Inbound,18,20.13,41008,Nearshore,32.01124,-80.80008,2021-12-09 23:32:59
ADRIAN MAERSK,220245000,12.1,13.87,One-way Transit,23.5,0,141,1155.0,141.0,Post-Panamax,71,324,324,Inbound,18,20.13,41008,Nearshore,32.01284,-80.8015,2021-12-09 23:33:35
ADRIAN MAERSK,220245000,12.0,13.87,One-way Transit,23.5,0,141,1155.0,141.0,Post-Panamax,71,324,324,Inbound,18,20.13,41008,Nearshore,32.0155,-80.80386,2021-12-09 23:34:36
ADRIAN MAERSK,220245000,12.0,13.87,One-way Transit,23.5,0,141,1155.0,141.0,Post-Panamax,71,323,323,Inbound,18,20.13,41008,Nearshore,32.01862,-80.8066,2021-12-09 23:35:45
ADRIAN MAERSK,220245000,11.9,13.87,One-way Transit,23.5,0,141,1155.0,141.0,Post-Panamax,71,322,322,Inbound,18,20.13,41008,Nearshore,32.02121,-80.80901,2021-12-09 23:36:45
ADRIAN MAERSK,220245000,11.9,13.87,One-way Transit,23.5,0,141,1155.0,141.0,Post-Panamax,71,322,322,Inbound,18,20.13,41008,Nearshore,32.02293,-80.81063,2021-12-09 23:37:26
ADRIAN MAERSK,220245000,11.9,13.87,One-way Transit,23.5,0,141,1155.0,141.0,Post-Panamax,71,322,322,Inbound,18,20.13,41008,Nearshore,32.02639,-80.81386,2021-12-09 23:38:45
SEA POWER,369526000,12.6,3.58,One-way Transit,15.17,1,91,682.0,79.0,Panamax,80,298,297,Inbound,105,6.71,41008,Offshore,31.98893,-80.77217,2021-12-08 03:40:41
SEA POWER,369526000,12.4,3.58,One-way Transit,15.17,1,91,682.0,79.0,Panamax,80,323,324,Inbound,105,6.71,41008,Nearshore,31.99946,-80.78951,2021-12-08 03:46:01
SEA POWER,369526000,12.8,3.58,One-way Transit,17.17,2,103,682.0,79.0,Panamax,80,322,320,Inbound,105,6.71,41008,Nearshore,32.01913,-80.80694,2021-12-08 03:53:01
SEA POWER,369526000,12.8,3.58,One-way Transit,17.17,2,103,682.0,79.0,Panamax,80,322,320,Inbound,105,6.71,41008,Nearshore,32.02109,-80.80876,2021-12-08 03:53:42
SEA POWER,369526000,12.9,3.58,One-way Transit,15.17,1,91,682.0,79.0,Panamax,80,322,321,Inbound,105,6.71,41008,Nearshore,32.0248,-80.81218,2021-12-08 03:55:01
SEA POWER,369526000,12.9,3.58,One-way Transit,15.17,1,91,682.0,79.0,Panamax,80,322,321,Inbound,105,6.71,41008,Nearshore,32.0248,-80.81218,2021-12-08 03:55:01
CCNI ANGOL,636092896,16.6,0.67,One-way Transit,29.67,1,178,984.0,161.0,Post-Panamax,79,140,139,Outbound,225,6.71,41008,Nearshore,32.02626,-80.81328,2021-12-08 05:33:31
CCNI ANGOL,636092896,16.5,0.67,One-way Transit,32.5,2,195,984.0,161.0,Post-Panamax,79,143,141,Outbound,225,6.71,41008,Nearshore,32.02256,-80.80991,2021-12-08 05:34:32
CCNI ANGOL,636092896,16.4,0.67,One-way Transit,32.5,2,195,984.0,161.0,Post-Panamax,79,143,141,Outbound,225,6.71,41008,Nearshore,32.02043,-80.80803,2021-12-08 05:35:07
CCNI ANGOL,636092896,16.4,0.67,One-way Transit,38.17,4,229,984.0,161.0,Post-Panamax,79,144,140,Outbound,225,6.71,41008,Nearshore,32.01676,-80.80483,2021-12-08 05:36:07
CCNI ANGOL,636092896,15.8,0.67,One-way Transit,38.17,4,229,984.0,161.0,Post-Panamax,79,142,138,Outbound,225,6.71,41008,Nearshore,31.99971,-80.78936,2021-12-08 05:40:55
MAERSK STADELHORN,563001700,16.1,15.44,One-way Transit,29.0,1,174,981.0,157.0,Post-Panamax,70,297,298,Inbound,201,17.9,41008,Offshore,31.97395,-80.73969,2021-12-08 11:19:42
MAERSK STADELHORN,563001700,16.3,14.99,One-way Transit,31.83,2,191,981.0,157.0,Post-Panamax,70,297,299,Inbound,216,17.9,41008,Offshore,31.97581,-80.74395,2021-12-08 11:20:36
MAERSK STADELHORN,563001700,16.4,14.99,One-way Transit,31.83,2,191,981.0,157.0,Post-Panamax,70,299,301,Inbound,216,17.9,41008,Offshore,31.97694,-80.74637,2021-12-08 11:21:07
MAERSK STADELHORN,563001700,16.4,14.99,One-way Transit,29.0,1,174,981.0,157.0,Post-Panamax,70,299,300,Inbound,216,17.9,41008,Offshore,31.9805,-80.75385,2021-12-08 11:22:42
MAERSK STADELHORN,563001700,16.3,14.99,One-way Transit,29.0,1,174,981.0,157.0,Post-Panamax,70,297,298,Inbound,216,17.9,41008,Offshore,31.9828,-80.75894,2021-12-08 11:23:48
MAERSK STADELHORN,563001700,16.2,14.99,One-way Transit,29.0,1,174,981.0,157.0,Post-Panamax,70,297,298,Inbound,216,17.9,41008,Offshore,31.98449,-80.76278,2021-12-08 11:24:36
MAERSK STADELHORN,563001700,16.0,14.99,One-way Transit,31.83,2,191,981.0,157.0,Post-Panamax,70,298,300,Inbound,216,17.9,41008,Offshore,31.9874,-80.76928,2021-12-08 11:26:00
MAERSK STADELHORN,563001700,15.9,14.99,One-way Transit,29.0,1,174,981.0,157.0,Post-Panamax,70,299,300,Inbound,216,17.9,41008,Offshore,31.98953,-80.77377,2021-12-08 11:27:00
MAERSK STADELHORN,563001700,15.9,14.99,One-way Transit,29.0,1,174,981.0,157.0,Post-Panamax,70,299,300,Inbound,216,17.9,41008,Offshore,31.99062,-80.77604,2021-12-08 11:27:30
MAERSK STADELHORN,563001700,15.8,14.99,One-way Transit,29.0,1,174,981.0,157.0,Post-Panamax,70,320,321,Inbound,216,17.9,41008,Nearshore,31.99934,-80.7889,2021-12-08 11:30:42
MAERSK STADELHORN,563001700,15.5,14.99,One-way Transit,29.0,1,174,981.0,157.0,Post-Panamax,70,321,322,Inbound,216,17.9,41008,Nearshore,32.0026,-80.7921,2021-12-08 11:31:42
MAERSK STADELHORN,563001700,14.9,14.99,One-way Transit,29.0,1,174,981.0,157.0,Post-Panamax,70,322,323,Inbound,216,17.9,41008,Nearshore,32.00622,-80.79541,2021-12-08 11:32:48
MAERSK STADELHORN,563001700,14.9,14.99,One-way Transit,29.0,1,174,981.0,157.0,Post-Panamax,70,322,323,Inbound,216,17.9,41008,Nearshore,32.00975,-80.79858,2021-12-08 11:33:54
MAERSK STADELHORN,563001700,14.9,14.99,One-way Transit,29.0,1,174,981.0,157.0,Post-Panamax,70,322,323,Inbound,216,17.9,41008,Nearshore,32.01242,-80.80098,2021-12-08 11:34:42
MAERSK STADELHORN,563001700,14.9,14.99,One-way Transit,26.17,0,157,981.0,157.0,Post-Panamax,70,323,323,Inbound,216,17.9,41008,Nearshore,32.01568,-80.80389,2021-12-08 11:35:42
MAERSK STADELHORN,563001700,15.1,14.99,One-way Transit,29.0,1,174,981.0,157.0,Post-Panamax,70,323,322,Inbound,216,17.9,41008,Nearshore,32.01946,-80.80724,2021-12-08 11:36:49
MAERSK STADELHORN,563001700,15.2,14.99,One-way Transit,26.17,0,157,981.0,157.0,Post-Panamax,70,321,321,Inbound,216,17.9,41008,Nearshore,32.02313,-80.81072,2021-12-08 11:37:54
MAERSK STADELHORN,563001700,15.6,14.99,One-way Transit,29.0,1,174,981.0,157.0,Post-Panamax,70,321,322,Inbound,216,17.9,41008,Nearshore,32.02646,-80.81389,2021-12-08 11:38:54
TAMINA,636092392,13.8,14.99,One-way Transit,29.67,3,178,905.0,131.0,Panamax,79,322,325,Inbound,216,17.9,41008,Nearshore,32.0128,-80.80126,2021-12-08 12:08:11
TAMINA,636092392,13.9,14.99,One-way Transit,21.83,0,131,905.0,131.0,Panamax,79,324,324,Inbound,216,17.9,41008,Nearshore,32.01539,-80.8035,2021-12-08 12:09:02
TAMINA,636092392,14.0,14.99,One-way Transit,21.83,0,131,905.0,131.0,Panamax,79,322,322,Inbound,216,17.9,41008,Nearshore,32.02051,-80.80801,2021-12-08 12:10:40
TAMINA,636092392,14.1,14.99,One-way Transit,24.5,1,147,905.0,131.0,Panamax,79,321,322,Inbound,216,17.9,41008,Nearshore,32.02358,-80.81092,2021-12-08 12:11:40
TAMINA,636092392,14.3,14.99,One-way Transit,24.5,1,147,905.0,131.0,Panamax,79,321,322,Inbound,216,17.9,41008,Nearshore,32.0272,-80.81441,2021-12-08 12:12:52
SEA POWER,369526000,14.8,6.71,One-way Transit,19.17,3,115,682.0,79.0,Panamax,80,142,139,Outbound,323,15.66,41008,Nearshore,32.02305,-80.81075,2021-12-08 20:09:33
SEA POWER,369526000,14.8,6.71,One-way Transit,19.17,3,115,682.0,79.0,Panamax,80,142,139,Outbound,323,15.66,41008,Nearshore,32.02139,-80.80922,2021-12-08 20:10:04
ELLA,255806053,13.9,2.91,One-way Transit,19.33,1,116,656.0,105.0,Panamax,70,298,297,Inbound,141,13.42,41008,Offshore,31.97471,-80.74042,2021-12-08 21:09:26
ELLA,255806053,14.2,2.91,One-way Transit,17.5,0,105,656.0,105.0,Panamax,70,298,298,Inbound,141,13.42,41008,Offshore,31.97648,-80.74431,2021-12-08 21:10:22
ELLA,255806053,14.7,2.91,One-way Transit,19.33,1,116,656.0,105.0,Panamax,70,297,296,Inbound,141,13.42,41008,Offshore,31.98549,-80.76459,2021-12-08 21:15:10
ELLA,255806053,14.8,2.91,One-way Transit,17.5,0,105,656.0,105.0,Panamax,70,298,298,Inbound,141,13.42,41008,Offshore,31.98886,-80.77227,2021-12-08 21:16:58
ELLA,255806053,14.8,2.91,One-way Transit,19.33,1,116,656.0,105.0,Panamax,70,299,298,Inbound,141,13.42,41008,Offshore,31.99083,-80.77644,2021-12-08 21:17:58
ELLA,255806053,13.6,4.7,One-way Transit,17.5,0,105,656.0,105.0,Panamax,70,319,319,Inbound,154,6.71,41008,Nearshore,32.0006,-80.7898,2021-12-08 21:21:46
ELLA,255806053,13.0,4.7,One-way Transit,17.5,0,105,656.0,105.0,Panamax,70,321,321,Inbound,154,6.71,41008,Nearshore,32.00404,-80.79309,2021-12-08 21:22:58
ELLA,255806053,13.0,4.7,One-way Transit,19.33,1,116,656.0,105.0,Panamax,70,322,321,Inbound,154,6.71,41008,Nearshore,32.00662,-80.79549,2021-12-08 21:23:52
ELLA,255806053,12.9,4.7,One-way Transit,17.5,0,105,656.0,105.0,Panamax,70,321,321,Inbound,154,6.71,41008,Nearshore,32.00969,-80.79834,2021-12-08 21:24:58
ELLA,255806053,12.9,4.7,One-way Transit,19.33,1,116,656.0,105.0,Panamax,70,322,321,Inbound,154,6.71,41008,Nearshore,32.01177,-80.80027,2021-12-08 21:25:42
ELLA,255806053,12.9,4.7,One-way Transit,19.33,1,116,656.0,105.0,Panamax,70,322,321,Inbound,154,6.71,41008,Nearshore,32.01321,-80.80159,2021-12-08 21:26:13
ELLA,255806053,13.0,4.7,One-way Transit,19.33,1,116,656.0,105.0,Panamax,70,323,322,Inbound,154,6.71,41008,Nearshore,32.01796,-80.80592,2021-12-08 21:27:53
ELLA,255806053,13.0,4.7,One-way Transit,19.33,1,116,656.0,105.0,Panamax,70,322,321,Inbound,154,6.71,41008,Nearshore,32.01986,-80.8076,2021-12-08 21:28:32
ELLA,255806053,13.1,4.7,One-way Transit,21.33,2,128,656.0,105.0,Panamax,70,323,321,Inbound,154,6.71,41008,Nearshore,32.02324,-80.8106,2021-12-08 21:29:42
ELLA,255806053,13.3,4.7,One-way Transit,21.33,2,128,656.0,105.0,Panamax,70,323,321,Inbound,154,6.71,41008,Nearshore,32.02524,-80.81239,2021-12-08 21:30:23
HYUNDAI  SPEED,241313000,16.7,9.62,Two-way Transit,66.33,2,199,1200.0,157.0,Post-Panamax,71,298,296,Inbound,205,11.18,41008,Offshore,31.97426,-80.73998,2021-12-07 01:37:37
HYUNDAI  SPEED,241313000,16.9,9.62,Two-way Transit,66.33,2,199,1200.0,157.0,Post-Panamax,71,298,296,Inbound,205,11.18,41008,Offshore,31.97647,-80.74483,2021-12-07 01:38:37
HYUNDAI  SPEED,241313000,17.0,9.62,Two-way Transit,66.33,2,199,1200.0,157.0,Post-Panamax,71,298,296,Inbound,205,11.18,41008,Offshore,31.97886,-80.75013,2021-12-07 01:39:43
HYUNDAI  SPEED,241313000,16.8,9.62,Two-way Transit,66.33,2,199,1200.0,157.0,Post-Panamax,71,298,296,Inbound,205,11.18,41008,Offshore,31.98128,-80.7555,2021-12-07 01:40:49
