Name,MMSI,VSPD kn,WSPD mph,Transit,% Channel Occupied,Yaw deg,Effective Beam ft,LOA ft,Beam ft,Class,AIS Type,Course,Heading,Course Behavior,WDIR degT,GST mph,Buoy Source,Location,Latitude,Longitude,Date/Time UTC
ZHONG GU FU JIAN,414349000,15.5,11.18,One-way Transit,10.5,0,105,902.0,105.0,Panamax,70,120,120,Outbound,160,13.42,41004,Nearshore,32.72183,-79.80876,2021-12-17 01:06:35
ZHONG GU FU JIAN,414349000,15.6,11.18,One-way Transit,10.5,0,105,902.0,105.0,Panamax,70,120,120,Outbound,160,13.42,41004,Nearshore,32.71925,-79.80342,2021-12-17 01:07:46
ZHONG GU FU JIAN,414349000,15.5,11.18,One-way Transit,10.5,0,105,902.0,105.0,Panamax,70,120,120,Outbound,160,13.42,41004,Nearshore,32.7171,-79.79894,2021-12-17 01:08:47
ZHONG GU FU JIAN,414349000,15.7,11.18,One-way Transit,10.5,0,105,902.0,105.0,Panamax,70,120,120,Outbound,160,13.42,41004,Nearshore,32.71576,-79.79626,2021-12-17 01:09:23
ZHONG GU FU JIAN,414349000,15.5,11.18,One-way Transit,10.5,0,105,902.0,105.0,Panamax,70,120,120,Outbound,160,13.42,41004,Nearshore,32.71311,-79.79083,2021-12-17 01:10:36
ZHONG GU FU JIAN,414349000,15.5,11.18,One-way Transit,12.1,1,121,902.0,105.0,Panamax,70,119,120,Outbound,160,13.42,41004,Nearshore,32.71021,-79.7851,2021-12-17 01:11:53
ZHONG GU FU JIAN,414349000,15.5,11.18,One-way Transit,10.5,0,105,902.0,105.0,Panamax,70,120,120,Outbound,160,13.42,41004,Nearshore,32.70806,-79.78064,2021-12-17 01:12:53
ZHONG GU FU JIAN,414349000,15.5,11.18,One-way Transit,12.1,1,121,902.0,105.0,Panamax,70,119,120,Outbound,160,13.42,41004,Nearshore,32.70569,-79.77573,2021-12-17 01:13:58
ZHONG GU FU JIAN,414349000,15.6,11.18,One-way Transit,10.5,0,105,902.0,105.0,Panamax,70,120,120,Outbound,160,13.42,41004,Nearshore,32.7042,-79.7726,2021-12-17 01:14:41
ZHONG GU FU JIAN,414349000,15.6,11.18,One-way Transit,10.5,0,105,902.0,105.0,Panamax,70,119,119,Outbound,170,15.66,41004,Nearshore,32.70198,-79.76765,2021-12-17 01:15:47
ZHONG GU FU JIAN,414349000,15.6,11.18,One-way Transit,10.5,0,105,902.0,105.0,Panamax,70,120,120,Outbound,170,15.66,41004,Nearshore,32.69993,-79.76318,2021-12-17 01:16:47
ZHONG GU FU JIAN,414349000,13.9,11.18,One-way Transit,19.9,6,199,902.0,105.0,Panamax,70,114,120,Outbound,170,15.66,41004,Nearshore,32.69839,-79.75966,2021-12-17 01:17:36
ZHONG GU FU JIAN,414349000,15.7,11.18,One-way Transit,12.1,1,121,902.0,105.0,Panamax,70,119,120,Outbound,170,15.66,41004,Nearshore,32.69641,-79.75531,2021-12-17 01:18:35
ZHONG GU FU JIAN,414349000,15.6,11.18,One-way Transit,12.1,1,121,902.0,105.0,Panamax,70,119,120,Outbound,170,15.66,41004,Nearshore,32.69426,-79.75082,2021-12-17 01:19:35
ZHONG GU FU JIAN,414349000,15.6,11.18,One-way Transit,12.1,1,121,902.0,105.0,Panamax,70,119,120,Outbound,170,15.66,41004,Nearshore,32.69219,-79.74648,2021-12-17 01:20:35
ZHONG GU FU JIAN,414349000,15.6,11.18,One-way Transit,10.5,0,105,902.0,105.0,Panamax,70,119,119,Outbound,170,15.66,41004,Offshore,32.68939,-79.74056,2021-12-17 01:21:52
ZHONG GU FU JIAN,414349000,15.7,11.18,One-way Transit,12.1,1,121,902.0,105.0,Panamax,70,119,120,Outbound,170,15.66,41004,Offshore,32.6881,-79.73786,2021-12-17 01:22:29
ZHONG GU FU JIAN,414349000,15.6,11.18,One-way Transit,10.5,0,105,902.0,105.0,Panamax,70,120,120,Outbound,170,15.66,41004,Offshore,32.68278,-79.72662,2021-12-17 01:24:58
ZHONG GU FU JIAN,414349000,15.7,11.18,One-way Transit,12.1,1,121,902.0,105.0,Panamax,70,119,120,Outbound,180,13.42,41004,Offshore,32.68063,-79.72214,2021-12-17 01:25:58
ZHONG GU FU JIAN,414349000,15.7,11.18,One-way Transit,12.1,1,121,902.0,105.0,Panamax,70,119,120,Outbound,180,13.42,41004,Offshore,32.67956,-79.71989,2021-12-17 01:26:29
ZHONG GU FU JIAN,414349000,15.6,11.18,One-way Transit,12.1,1,121,902.0,105.0,Panamax,70,119,120,Outbound,180,13.42,41004,Offshore,32.67719,-79.71494,2021-12-17 01:27:35
ZHONG GU FU JIAN,414349000,15.6,11.18,One-way Transit,12.1,1,121,902.0,105.0,Panamax,70,119,120,Outbound,180,13.42,41004,Offshore,32.6744,-79.70909,2021-12-17 01:28:53
ZHONG GU FU JIAN,414349000,14.7,11.18,One-way Transit,10.5,0,105,902.0,105.0,Panamax,70,120,120,Outbound,180,13.42,41004,Offshore,32.67232,-79.70471,2021-12-17 01:29:53
ZHONG GU FU JIAN,414349000,13.8,11.18,One-way Transit,12.1,1,121,902.0,105.0,Panamax,70,119,120,Outbound,180,13.42,41004,Offshore,32.67036,-79.7006,2021-12-17 01:30:53
ZHONG GU FU JIAN,414349000,12.7,11.18,One-way Transit,12.1,1,121,902.0,105.0,Panamax,70,119,120,Outbound,180,13.42,41004,Offshore,32.66856,-79.69678,2021-12-17 01:31:53
POTOMAC EXPRESS,366418000,17.6,8.95,One-way Transit,16.38,0,131,1004.0,131.0,Post-Panamax,70,301,301,Inbound,180,11.18,41004,Offshore,32.67108,-79.70253,2021-12-17 06:10:38
POTOMAC EXPRESS,366418000,17.7,8.95,One-way Transit,20.75,2,166,1004.0,131.0,Post-Panamax,70,301,299,Inbound,180,11.18,41004,Offshore,32.67354,-79.70744,2021-12-17 06:11:38
POTOMAC EXPRESS,366418000,17.8,8.95,One-way Transit,18.62,1,149,1004.0,131.0,Post-Panamax,70,299,298,Inbound,180,11.18,41004,Offshore,32.67666,-79.71419,2021-12-17 06:12:56
POTOMAC EXPRESS,366418000,17.7,8.95,One-way Transit,16.38,0,131,1004.0,131.0,Post-Panamax,70,298,298,Inbound,180,11.18,41004,Offshore,32.6778,-79.71667,2021-12-17 06:13:26
POTOMAC EXPRESS,366418000,17.8,8.95,One-way Transit,16.38,0,131,1004.0,131.0,Post-Panamax,70,299,299,Inbound,180,11.18,41004,Offshore,32.67974,-79.72089,2021-12-17 06:14:15
POTOMAC EXPRESS,366418000,17.6,8.95,One-way Transit,18.62,1,149,1004.0,131.0,Post-Panamax,70,300,299,Inbound,180,13.42,41004,Offshore,32.68704,-79.73661,2021-12-17 06:17:20
POTOMAC EXPRESS,366418000,17.8,8.95,One-way Transit,18.62,1,149,1004.0,131.0,Post-Panamax,70,300,299,Inbound,180,13.42,41004,Nearshore,32.69062,-79.74426,2021-12-17 06:18:50
POTOMAC EXPRESS,366418000,17.7,8.95,One-way Transit,18.62,1,149,1004.0,131.0,Post-Panamax,70,302,301,Inbound,180,13.42,41004,Nearshore,32.69307,-79.74931,2021-12-17 06:19:50
POTOMAC EXPRESS,366418000,17.7,8.95,One-way Transit,16.38,0,131,1004.0,131.0,Post-Panamax,70,301,301,Inbound,180,13.42,41004,Nearshore,32.6956,-79.7543,2021-12-17 06:20:50
POTOMAC EXPRESS,366418000,17.5,8.95,One-way Transit,16.38,0,131,1004.0,131.0,Post-Panamax,70,300,300,Inbound,180,13.42,41004,Nearshore,32.69807,-79.75932,2021-12-17 06:21:50
POTOMAC EXPRESS,366418000,17.6,8.95,One-way Transit,16.38,0,131,1004.0,131.0,Post-Panamax,70,300,300,Inbound,180,13.42,41004,Nearshore,32.69963,-79.76249,2021-12-17 06:22:27
POTOMAC EXPRESS,366418000,17.3,8.95,One-way Transit,16.38,0,131,1004.0,131.0,Post-Panamax,70,301,301,Inbound,180,13.42,41004,Nearshore,32.70275,-79.76877,2021-12-17 06:23:44
POTOMAC EXPRESS,366418000,17.2,8.95,One-way Transit,16.38,0,131,1004.0,131.0,Post-Panamax,70,300,300,Inbound,180,13.42,41004,Nearshore,32.70397,-79.77121,2021-12-17 06:24:14
POTOMAC EXPRESS,366418000,16.9,8.95,One-way Transit,18.62,1,149,1004.0,131.0,Post-Panamax,70,299,300,Inbound,180,11.18,41004,Nearshore,32.70795,-79.77947,2021-12-17 06:25:56
POTOMAC EXPRESS,366418000,16.9,8.95,One-way Transit,18.62,1,149,1004.0,131.0,Post-Panamax,70,300,299,Inbound,180,11.18,41004,Nearshore,32.70936,-79.78237,2021-12-17 06:26:32
POTOMAC EXPRESS,366418000,16.8,8.95,One-way Transit,16.38,0,131,1004.0,131.0,Post-Panamax,70,300,300,Inbound,180,11.18,41004,Nearshore,32.71239,-79.78872,2021-12-17 06:27:51
POTOMAC EXPRESS,366418000,16.7,8.95,One-way Transit,16.38,0,131,1004.0,131.0,Post-Panamax,70,300,300,Inbound,180,11.18,41004,Nearshore,32.7147,-79.7935,2021-12-17 06:28:51
POTOMAC EXPRESS,366418000,16.8,8.95,One-way Transit,20.75,2,166,1004.0,131.0,Post-Panamax,70,302,300,Inbound,180,11.18,41004,Nearshore,32.71703,-79.79818,2021-12-17 06:29:51
POTOMAC EXPRESS,366418000,16.7,8.95,One-way Transit,16.38,0,131,1004.0,131.0,Post-Panamax,70,298,298,Inbound,180,11.18,41004,Nearshore,32.71931,-79.80306,2021-12-17 06:30:51
POTOMAC EXPRESS,366418000,17.0,8.95,One-way Transit,16.38,0,131,1004.0,131.0,Post-Panamax,70,298,298,Inbound,180,11.18,41004,Nearshore,32.72173,-79.80836,2021-12-17 06:31:56
VELIKA EXPRESS,636020938,10.9,4.47,One-way Transit,11.9,1,119,797.0,105.0,Panamax,0,119,118,Outbound,260,6.71,41004,Nearshore,32.70755,-79.77979,2021-12-17 18:18:29
VELIKA EXPRESS,636020938,10.9,4.47,One-way Transit,11.9,1,119,797.0,105.0,Panamax,0,119,118,Outbound,260,6.71,41004,Nearshore,32.70289,-79.76982,2021-12-17 18:21:40
VELIKA EXPRESS,636020938,10.8,4.47,One-way Transit,11.9,1,119,797.0,105.0,Panamax,0,119,118,Outbound,260,6.71,41004,Nearshore,32.69971,-79.76304,2021-12-17 18:23:49
VELIKA EXPRESS,636020938,10.8,4.47,One-way Transit,11.9,1,119,797.0,105.0,Panamax,0,119,118,Outbound,260,6.71,41004,Nearshore,32.69874,-79.76102,2021-12-17 18:24:28
VELIKA EXPRESS,636020938,10.8,4.47,One-way Transit,11.9,1,119,797.0,105.0,Panamax,0,119,118,Outbound,260,6.71,41004,Nearshore,32.69655,-79.75636,2021-12-17 18:25:58
OOCL ATLANTA,477920300,15.9,6.71,One-way Transit,19.88,1,159,1059.0,141.0,Post-Panamax,70,299,300,Inbound,290,8.95,41004,Offshore,32.66816,-79.6965,2021-12-17 20:39:44
OOCL ATLANTA,477920300,16.0,6.71,One-way Transit,17.62,0,141,1059.0,141.0,Post-Panamax,70,300,300,Inbound,290,8.95,41004,Offshore,32.67066,-79.702,2021-12-17 20:40:56
OOCL ATLANTA,477920300,16.0,6.71,One-way Transit,19.88,1,159,1059.0,141.0,Post-Panamax,70,299,300,Inbound,290,8.95,41004,Offshore,32.67216,-79.70483,2021-12-17 20:41:33
OOCL ATLANTA,477920300,16.0,6.71,One-way Transit,19.88,1,159,1059.0,141.0,Post-Panamax,70,299,300,Inbound,290,8.95,41004,Offshore,32.67433,-79.70933,2021-12-17 20:42:33
OOCL ATLANTA,477920300,15.6,6.71,One-way Transit,22.25,2,178,1059.0,141.0,Post-Panamax,70,299,301,Inbound,290,8.95,41004,Offshore,32.6765,-79.71383,2021-12-17 20:43:33
OOCL ATLANTA,477920300,15.3,6.71,One-way Transit,19.88,1,159,1059.0,141.0,Post-Panamax,70,300,301,Inbound,290,8.95,41004,Offshore,32.67866,-79.71816,2021-12-17 20:44:33
OOCL ATLANTA,477920300,15.1,4.47,One-way Transit,17.62,0,141,1059.0,141.0,Post-Panamax,70,301,301,Inbound,300,6.71,41004,Offshore,32.68116,-79.72283,2021-12-17 20:45:39
OOCL ATLANTA,477920300,14.9,4.47,One-way Transit,17.62,0,141,1059.0,141.0,Post-Panamax,70,301,301,Inbound,300,6.71,41004,Offshore,32.68333,-79.72716,2021-12-17 20:46:39
OOCL ATLANTA,477920300,14.9,4.47,One-way Transit,17.62,0,141,1059.0,141.0,Post-Panamax,70,301,301,Inbound,300,6.71,41004,Offshore,32.68433,-79.72916,2021-12-17 20:47:09
OOCL ATLANTA,477920300,14.6,4.47,One-way Transit,19.88,1,159,1059.0,141.0,Post-Panamax,70,300,299,Inbound,300,6.71,41004,Offshore,32.6875,-79.73533,2021-12-17 20:48:39
SPIRIT OF MELBOURNE,232013521,14.3,4.47,One-way Transit,10.5,0,105,833.0,105.0,Panamax,71,302,302,Inbound,300,6.71,41004,Offshore,32.67021,-79.70021,2021-12-17 20:49:00
OOCL ATLANTA,477920300,14.5,4.47,One-way Transit,19.88,1,159,1059.0,141.0,Post-Panamax,70,298,299,Inbound,300,6.71,41004,Offshore,32.68966,-79.74,2021-12-17 20:49:47
SPIRIT OF MELBOURNE,232013521,14.4,4.47,One-way Transit,12.0,1,120,833.0,105.0,Panamax,71,301,300,Inbound,300,6.71,41004,Offshore,32.67228,-79.70422,2021-12-17 20:50:00
OOCL ATLANTA,477920300,14.5,4.47,One-way Transit,17.62,0,141,1059.0,141.0,Post-Panamax,70,299,299,Inbound,300,6.71,41004,Nearshore,32.69116,-79.74283,2021-12-17 20:50:27
SPIRIT OF MELBOURNE,232013521,14.3,4.47,One-way Transit,10.5,0,105,833.0,105.0,Panamax,71,300,300,Inbound,300,6.71,41004,Offshore,32.67332,-79.70636,2021-12-17 20:50:30
OOCL ATLANTA,477920300,14.4,4.47,One-way Transit,17.62,0,141,1059.0,141.0,Post-Panamax,70,299,299,Inbound,300,6.71,41004,Nearshore,32.693,-79.74716,2021-12-17 20:51:27
SPIRIT OF MELBOURNE,232013521,14.0,4.47,One-way Transit,13.4,2,134,833.0,105.0,Panamax,71,301,299,Inbound,300,6.71,41004,Offshore,32.67586,-79.71149,2021-12-17 20:51:48
SPIRIT OF MELBOURNE,232013521,13.9,4.47,One-way Transit,13.4,2,134,833.0,105.0,Panamax,71,299,297,Inbound,300,6.71,41004,Offshore,32.67686,-79.7135,2021-12-17 20:52:18
OOCL ATLANTA,477920300,14.3,4.47,One-way Transit,17.62,0,141,1059.0,141.0,Post-Panamax,70,299,299,Inbound,300,6.71,41004,Nearshore,32.6955,-79.7525,2021-12-17 20:52:45
SPIRIT OF MELBOURNE,232013521,14.1,4.47,One-way Transit,10.5,0,105,833.0,105.0,Panamax,71,297,297,Inbound,300,6.71,41004,Offshore,32.67918,-79.7188,2021-12-17 20:53:36
OOCL ATLANTA,477920300,14.3,4.47,One-way Transit,19.88,1,159,1059.0,141.0,Post-Panamax,70,298,299,Inbound,300,6.71,41004,Nearshore,32.69766,-79.757,2021-12-17 20:53:51
SPIRIT OF MELBOURNE,232013521,14.1,4.47,One-way Transit,12.0,1,120,833.0,105.0,Panamax,71,298,299,Inbound,300,6.71,41004,Offshore,32.68026,-79.72126,2021-12-17 20:54:12
OOCL ATLANTA,477920300,14.1,4.47,One-way Transit,17.62,0,141,1059.0,141.0,Post-Panamax,70,299,299,Inbound,300,6.71,41004,Nearshore,32.699,-79.75983,2021-12-17 20:54:32
OOCL ATLANTA,477920300,13.2,6.71,One-way Transit,19.88,1,159,1059.0,141.0,Post-Panamax,70,299,300,Inbound,290,8.95,41004,Nearshore,32.70116,-79.76416,2021-12-17 20:55:39
SPIRIT OF MELBOURNE,232013521,14.3,6.71,One-way Transit,10.5,0,105,833.0,105.0,Panamax,71,300,300,Inbound,290,8.95,41004,Offshore,32.6836,-79.72813,2021-12-17 20:55:54
OOCL ATLANTA,477920300,12.4,6.71,One-way Transit,19.88,1,159,1059.0,141.0,Post-Panamax,70,299,300,Inbound,290,8.95,41004,Nearshore,32.70316,-79.76833,2021-12-17 20:56:51
SPIRIT OF MELBOURNE,232013521,13.3,6.71,One-way Transit,10.5,0,105,833.0,105.0,Panamax,71,300,300,Inbound,290,8.95,41004,Offshore,32.68553,-79.73208,2021-12-17 20:56:54
SPIRIT OF MELBOURNE,232013521,12.5,6.71,One-way Transit,10.5,0,105,833.0,105.0,Panamax,71,300,300,Inbound,290,8.95,41004,Offshore,32.68665,-79.73427,2021-12-17 20:57:33
OOCL ATLANTA,477920300,11.9,6.71,One-way Transit,19.88,1,159,1059.0,141.0,Post-Panamax,70,300,301,Inbound,290,8.95,41004,Nearshore,32.705,-79.77216,2021-12-17 20:57:59
OOCL ATLANTA,477920300,11.6,6.71,One-way Transit,19.88,1,159,1059.0,141.0,Post-Panamax,70,300,301,Inbound,290,8.95,41004,Nearshore,32.70616,-79.7745,2021-12-17 20:58:38
SPIRIT OF MELBOURNE,232013521,11.5,6.71,One-way Transit,10.5,0,105,833.0,105.0,Panamax,71,300,300,Inbound,290,8.95,41004,Offshore,32.68865,-79.73829,2021-12-17 20:58:42
SPIRIT OF MELBOURNE,232013521,10.8,6.71,One-way Transit,13.4,2,134,833.0,105.0,Panamax,71,301,299,Inbound,290,8.95,41004,Nearshore,32.69032,-79.74169,2021-12-17 20:59:48
OOCL ATLANTA,477920300,11.5,6.71,One-way Transit,22.25,2,178,1059.0,141.0,Post-Panamax,70,302,300,Inbound,290,8.95,41004,Nearshore,32.70833,-79.77866,2021-12-17 20:59:56
OOCL ATLANTA,477920300,11.9,6.71,One-way Transit,19.88,1,159,1059.0,141.0,Post-Panamax,70,300,299,Inbound,290,8.95,41004,Nearshore,32.70916,-79.78033,2021-12-17 21:00:26
OOCL ATLANTA,477920300,12.4,6.71,One-way Transit,19.88,1,159,1059.0,141.0,Post-Panamax,70,300,299,Inbound,290,8.95,41004,Nearshore,32.711,-79.78383,2021-12-17 21:01:26
SPIRIT OF MELBOURNE,232013521,10.1,6.71,One-way Transit,12.0,1,120,833.0,105.0,Panamax,71,300,299,Inbound,290,8.95,41004,Nearshore,32.69297,-79.74714,2021-12-17 21:01:40
OOCL ATLANTA,477920300,12.9,6.71,One-way Transit,22.25,2,178,1059.0,141.0,Post-Panamax,70,298,296,Inbound,290,8.95,41004,Nearshore,32.713,-79.78816,2021-12-17 21:02:37
SPIRIT OF MELBOURNE,232013521,10.8,6.71,One-way Transit,10.5,0,105,833.0,105.0,Panamax,71,299,299,Inbound,290,8.95,41004,Nearshore,32.69441,-79.75019,2021-12-17 21:02:40
OOCL ATLANTA,477920300,13.2,6.71,One-way Transit,19.88,1,159,1059.0,141.0,Post-Panamax,70,297,296,Inbound,290,8.95,41004,Nearshore,32.71466,-79.792,2021-12-17 21:03:37
SPIRIT OF MELBOURNE,232013521,11.5,6.71,One-way Transit,12.0,1,120,833.0,105.0,Panamax,71,300,301,Inbound,290,8.95,41004,Nearshore,32.69596,-79.75348,2021-12-17 21:03:41
OOCL ATLANTA,477920300,13.5,6.71,One-way Transit,17.62,0,141,1059.0,141.0,Post-Panamax,70,296,296,Inbound,290,8.95,41004,Nearshore,32.71583,-79.79483,2021-12-17 21:04:17
SPIRIT OF MELBOURNE,232013521,11.9,6.71,One-way Transit,10.5,0,105,833.0,105.0,Panamax,71,301,301,Inbound,290,8.95,41004,Nearshore,32.69793,-79.75726,2021-12-17 21:04:50
OOCL ATLANTA,477920300,13.7,4.47,One-way Transit,17.62,0,141,1059.0,141.0,Post-Panamax,70,296,296,Inbound,290,8.95,41004,Nearshore,32.7175,-79.79883,2021-12-17 21:05:17
SPIRIT OF MELBOURNE,232013521,12.1,4.47,One-way Transit,12.0,1,120,833.0,105.0,Panamax,71,302,301,Inbound,290,8.95,41004,Nearshore,32.69967,-79.76064,2021-12-17 21:05:50
OOCL ATLANTA,477920300,14.0,4.47,One-way Transit,19.88,1,159,1059.0,141.0,Post-Panamax,70,297,298,Inbound,290,8.95,41004,Nearshore,32.72033,-79.80566,2021-12-17 21:06:57
SPIRIT OF MELBOURNE,232013521,12.2,4.47,One-way Transit,13.4,2,134,833.0,105.0,Panamax,71,302,300,Inbound,290,8.95,41004,Nearshore,32.70177,-79.76465,2021-12-17 21:07:00
OOCL ATLANTA,477920300,14.1,4.47,One-way Transit,17.62,0,141,1059.0,141.0,Post-Panamax,70,298,298,Inbound,290,8.95,41004,Nearshore,32.72133,-79.80766,2021-12-17 21:07:27
SPIRIT OF MELBOURNE,232013521,12.3,4.47,One-way Transit,12.0,1,120,833.0,105.0,Panamax,71,300,299,Inbound,290,8.95,41004,Nearshore,32.70265,-79.76636,2021-12-17 21:07:30
SPIRIT OF MELBOURNE,232013521,13.8,4.47,One-way Transit,12.0,1,120,833.0,105.0,Panamax,71,299,298,Inbound,290,8.95,41004,Nearshore,32.70537,-79.77209,2021-12-17 21:09:00
SPIRIT OF MELBOURNE,232013521,14.7,4.47,One-way Transit,13.4,2,134,833.0,105.0,Panamax,71,299,297,Inbound,290,8.95,41004,Nearshore,32.7073,-79.77621,2021-12-17 21:10:00
SPIRIT OF MELBOURNE,232013521,15.3,4.47,One-way Transit,12.0,1,120,833.0,105.0,Panamax,71,297,296,Inbound,290,8.95,41004,Nearshore,32.70856,-79.77913,2021-12-17 21:10:39
SPIRIT OF MELBOURNE,232013521,16.1,4.47,One-way Transit,12.0,1,120,833.0,105.0,Panamax,71,296,295,Inbound,290,8.95,41004,Nearshore,32.71091,-79.78479,2021-12-17 21:11:51
SPIRIT OF MELBOURNE,232013521,16.6,4.47,One-way Transit,12.0,1,120,833.0,105.0,Panamax,71,298,299,Inbound,290,8.95,41004,Nearshore,32.71319,-79.79012,2021-12-17 21:12:59
SPIRIT OF MELBOURNE,232013521,16.8,4.47,One-way Transit,12.0,1,120,833.0,105.0,Panamax,71,300,299,Inbound,290,8.95,41004,Nearshore,32.71477,-79.79341,2021-12-17 21:13:40
SPIRIT OF MELBOURNE,232013521,16.5,4.47,One-way Transit,12.0,1,120,833.0,105.0,Panamax,71,300,299,Inbound,290,8.95,41004,Nearshore,32.71732,-79.79861,2021-12-17 21:14:45
SPIRIT OF MELBOURNE,232013521,15.9,4.47,One-way Transit,12.0,1,120,833.0,105.0,Panamax,71,300,299,Inbound,300,6.71,41004,Nearshore,32.71998,-79.80417,2021-12-17 21:15:57
SPIRIT OF MELBOURNE,232013521,15.6,4.47,One-way Transit,12.0,1,120,833.0,105.0,Panamax,71,300,299,Inbound,300,6.71,41004,Nearshore,32.72108,-79.80644,2021-12-17 21:16:28
ONE APUS,431003000,11.0,6.71,One-way Transit,23.5,1,188,1194.0,167.0,Post-Panamax,71,120,121,Outbound,280,8.95,41004,Nearshore,32.72105,-79.80815,2021-12-17 21:50:58
ONE APUS,431003000,11.1,6.71,One-way Transit,20.88,0,167,1194.0,167.0,Post-Panamax,71,120,120,Outbound,280,8.95,41004,Nearshore,32.72006,-79.80607,2021-12-17 21:51:37
ONE APUS,431003000,11.3,6.71,One-way Transit,23.5,1,188,1194.0,167.0,Post-Panamax,71,119,120,Outbound,280,8.95,41004,Nearshore,32.7185,-79.80277,2021-12-17 21:52:37
ONE APUS,431003000,11.4,6.71,One-way Transit,20.88,0,167,1194.0,167.0,Post-Panamax,71,120,120,Outbound,280,8.95,41004,Nearshore,32.71695,-79.79949,2021-12-17 21:53:37
ONE APUS,431003000,11.7,6.71,One-way Transit,23.5,1,188,1194.0,167.0,Post-Panamax,71,119,120,Outbound,280,8.95,41004,Nearshore,32.71514,-79.79567,2021-12-17 21:54:47
ONE APUS,431003000,11.7,4.47,One-way Transit,23.5,1,188,1194.0,167.0,Post-Panamax,71,119,120,Outbound,270,8.95,41004,Nearshore,32.71355,-79.7923,2021-12-17 21:55:47
ONE APUS,431003000,11.8,4.47,One-way Transit,23.5,1,188,1194.0,167.0,Post-Panamax,71,119,120,Outbound,270,8.95,41004,Nearshore,32.71197,-79.78891,2021-12-17 21:56:47
ONE APUS,431003000,11.8,4.47,One-way Transit,23.5,1,188,1194.0,167.0,Post-Panamax,71,119,120,Outbound,270,8.95,41004,Nearshore,32.71036,-79.78551,2021-12-17 21:57:47
ONE APUS,431003000,11.9,4.47,One-way Transit,23.5,1,188,1194.0,167.0,Post-Panamax,71,119,120,Outbound,270,8.95,41004,Nearshore,32.70873,-79.78203,2021-12-17 21:58:47
ONE APUS,431003000,11.9,4.47,One-way Transit,20.88,0,167,1194.0,167.0,Post-Panamax,71,120,120,Outbound,270,8.95,41004,Nearshore,32.70687,-79.77809,2021-12-17 21:59:57
ONE APUS,431003000,12.0,4.47,One-way Transit,20.88,0,167,1194.0,167.0,Post-Panamax,71,120,120,Outbound,270,8.95,41004,Nearshore,32.70577,-79.77574,2021-12-17 22:00:37
ONE APUS,431003000,12.1,4.47,One-way Transit,23.5,1,188,1194.0,167.0,Post-Panamax,71,119,120,Outbound,270,8.95,41004,Nearshore,32.70359,-79.77112,2021-12-17 22:01:57
ONE APUS,431003000,12.1,4.47,One-way Transit,23.5,1,188,1194.0,167.0,Post-Panamax,71,119,120,Outbound,270,8.95,41004,Nearshore,32.70248,-79.7688,2021-12-17 22:02:37
ONE APUS,431003000,12.2,4.47,One-way Transit,23.5,1,188,1194.0,167.0,Post-Panamax,71,119,120,Outbound,270,8.95,41004,Nearshore,32.70083,-79.7653,2021-12-17 22:03:37
ONE APUS,431003000,12.3,4.47,One-way Transit,23.5,1,188,1194.0,167.0,Post-Panamax,71,119,120,Outbound,270,8.95,41004,Nearshore,32.69892,-79.76126,2021-12-17 22:04:46
ONE APUS,431003000,12.3,4.47,One-way Transit,20.88,0,167,1194.0,167.0,Post-Panamax,71,120,120,Outbound,300,6.71,41004,Nearshore,32.69726,-79.75772,2021-12-17 22:05:46
ONE APUS,431003000,12.3,4.47,One-way Transit,23.5,1,188,1194.0,167.0,Post-Panamax,71,119,120,Outbound,300,6.71,41004,Nearshore,32.69559,-79.75419,2021-12-17 22:06:46
ONE APUS,431003000,12.3,4.47,One-way Transit,23.5,1,188,1194.0,167.0,Post-Panamax,71,119,120,Outbound,300,6.71,41004,Nearshore,32.69391,-79.75064,2021-12-17 22:07:46
ONE APUS,431003000,12.4,4.47,One-way Transit,23.5,1,188,1194.0,167.0,Post-Panamax,71,119,120,Outbound,300,6.71,41004,Nearshore,32.69196,-79.7465,2021-12-17 22:08:56
ONE APUS,431003000,12.4,4.47,One-way Transit,23.5,1,188,1194.0,167.0,Post-Panamax,71,119,120,Outbound,300,6.71,41004,Nearshore,32.69027,-79.74293,2021-12-17 22:09:56
ONE APUS,431003000,12.4,4.47,One-way Transit,23.5,1,188,1194.0,167.0,Post-Panamax,71,119,120,Outbound,300,6.71,41004,Offshore,32.68861,-79.73937,2021-12-17 22:10:56
ONE APUS,431003000,12.4,4.47,One-way Transit,23.5,1,188,1194.0,167.0,Post-Panamax,71,119,120,Outbound,300,6.71,41004,Offshore,32.68775,-79.73753,2021-12-17 22:11:27
ONE APUS,431003000,12.4,4.47,One-way Transit,23.5,1,188,1194.0,167.0,Post-Panamax,71,119,120,Outbound,300,6.71,41004,Offshore,32.68585,-79.73349,2021-12-17 22:12:36
ONE APUS,431003000,12.4,4.47,One-way Transit,23.5,1,188,1194.0,167.0,Post-Panamax,71,119,120,Outbound,300,6.71,41004,Offshore,32.68417,-79.72993,2021-12-17 22:13:36
ONE APUS,431003000,12.3,4.47,One-way Transit,23.5,1,188,1194.0,167.0,Post-Panamax,71,119,120,Outbound,300,6.71,41004,Offshore,32.6825,-79.72638,2021-12-17 22:14:36
ONE APUS,431003000,12.3,4.47,One-way Transit,23.5,1,188,1194.0,167.0,Post-Panamax,71,119,120,Outbound,280,6.71,41004,Offshore,32.68082,-79.72276,2021-12-17 22:15:36
