Name,MMSI,VSPD kn,WSPD mph,Transit,% Channel Occupied,Yaw deg,Effective Beam ft,LOA ft,Beam ft,Class,AIS Type,Course,Heading,Course Behavior,WDIR degT,GST mph,Buoy Source,Location,Latitude,Longitude,Date/Time UTC
RDO FORTUNE,636092878,13.9,6.93,One-way Transit,20.17,0,121,840.0,121.0,Panamax,71,298,298,Inbound,79,8.95,41008,Offshore,31.97383,-80.73912,2021-10-28 02:26:52
RDO FORTUNE,636092878,14.1,6.93,One-way Transit,20.17,0,121,840.0,121.0,Panamax,71,299,299,Inbound,79,8.95,41008,Offshore,31.9757,-80.74319,2021-10-28 02:27:52
RDO FORTUNE,636092878,14.1,6.93,One-way Transit,20.17,0,121,840.0,121.0,Panamax,71,299,299,Inbound,79,8.95,41008,Offshore,31.97767,-80.74738,2021-10-28 02:28:52
RDO FORTUNE,636092878,14.1,6.93,One-way Transit,20.17,0,121,840.0,121.0,Panamax,71,299,299,Inbound,79,8.95,41008,Offshore,31.9796,-80.75151,2021-10-28 02:29:52
RDO FORTUNE,636092878,14.3,6.93,One-way Transit,20.17,0,121,840.0,121.0,Panamax,71,299,299,Inbound,79,8.95,41008,Offshore,31.98154,-80.75564,2021-10-28 02:30:52
RDO FORTUNE,636092878,14.3,6.93,One-way Transit,20.17,0,121,840.0,121.0,Panamax,71,299,299,Inbound,79,8.95,41008,Offshore,31.98348,-80.75977,2021-10-28 02:31:52
RDO FORTUNE,636092878,14.2,6.93,One-way Transit,20.17,0,121,840.0,121.0,Panamax,71,298,298,Inbound,79,8.95,41008,Offshore,31.98537,-80.76391,2021-10-28 02:32:52
RDO FORTUNE,636092878,14.4,6.93,One-way Transit,20.17,0,121,840.0,121.0,Panamax,71,298,298,Inbound,79,8.95,41008,Offshore,31.98728,-80.76813,2021-10-28 02:33:52
RDO FORTUNE,636092878,14.1,6.93,One-way Transit,20.17,0,121,840.0,121.0,Panamax,71,298,298,Inbound,79,8.95,41008,Offshore,31.98913,-80.77221,2021-10-28 02:34:53
RDO FORTUNE,636092878,14.3,6.93,One-way Transit,20.17,0,121,840.0,121.0,Panamax,71,298,298,Inbound,79,8.95,41008,Offshore,31.99125,-80.77686,2021-10-28 02:35:59
RDO FORTUNE,636092878,14.2,6.93,One-way Transit,22.67,1,136,840.0,121.0,Panamax,71,321,322,Inbound,79,8.95,41008,Nearshore,32.00073,-80.79013,2021-10-28 02:39:40
RDO FORTUNE,636092878,14.1,6.93,One-way Transit,22.67,1,136,840.0,121.0,Panamax,71,323,324,Inbound,79,8.95,41008,Nearshore,32.00381,-80.79293,2021-10-28 02:40:40
RDO FORTUNE,636092878,14.0,6.93,One-way Transit,20.17,0,121,840.0,121.0,Panamax,71,324,324,Inbound,79,8.95,41008,Nearshore,32.00705,-80.79569,2021-10-28 02:41:40
RDO FORTUNE,636092878,14.0,6.93,One-way Transit,20.17,0,121,840.0,121.0,Panamax,71,324,324,Inbound,79,8.95,41008,Nearshore,32.01024,-80.79841,2021-10-28 02:42:40
RDO FORTUNE,636092878,13.9,6.93,One-way Transit,20.17,0,121,840.0,121.0,Panamax,71,323,323,Inbound,79,8.95,41008,Nearshore,32.01379,-80.80154,2021-10-28 02:43:46
RDO FORTUNE,636092878,14.0,6.93,One-way Transit,22.67,1,136,840.0,121.0,Panamax,71,323,322,Inbound,79,8.95,41008,Nearshore,32.01725,-80.80464,2021-10-28 02:44:53
RDO FORTUNE,636092878,14.3,6.93,One-way Transit,25.0,2,150,840.0,121.0,Panamax,71,321,319,Inbound,79,8.95,41008,Nearshore,32.02077,-80.80782,2021-10-28 02:45:58
RDO FORTUNE,636092878,14.2,6.93,One-way Transit,22.67,1,136,840.0,121.0,Panamax,71,320,319,Inbound,79,8.95,41008,Nearshore,32.0223,-80.80937,2021-10-28 02:46:28
RDO FORTUNE,636092878,14.2,6.93,One-way Transit,22.67,1,136,840.0,121.0,Panamax,71,320,319,Inbound,79,8.95,41008,Nearshore,32.02574,-80.8128,2021-10-28 02:47:34
SEAMAX NEW HAVEN,538007675,12.4,6.93,One-way Transit,23.0,0,138,1096.0,138.0,Post-Panamax,72,300,300,Inbound,79,8.95,41008,Offshore,31.97423,-80.73973,2021-10-28 03:01:49
SEAMAX NEW HAVEN,538007675,12.6,6.93,One-way Transit,23.0,0,138,1096.0,138.0,Post-Panamax,72,300,300,Inbound,79,8.95,41008,Offshore,31.97598,-80.74329,2021-10-28 03:02:50
SEAMAX NEW HAVEN,538007675,12.7,6.93,One-way Transit,23.0,0,138,1096.0,138.0,Post-Panamax,72,300,300,Inbound,79,8.95,41008,Offshore,31.9777,-80.74683,2021-10-28 03:03:49
SEAMAX NEW HAVEN,538007675,12.8,6.93,One-way Transit,26.17,1,157,1096.0,138.0,Post-Panamax,72,300,299,Inbound,79,8.95,41008,Offshore,31.97985,-80.75117,2021-10-28 03:05:01
SEAMAX NEW HAVEN,538007675,12.8,6.93,One-way Transit,23.0,0,138,1096.0,138.0,Post-Panamax,72,298,298,Inbound,79,8.95,41008,Offshore,31.98101,-80.7536,2021-10-28 03:05:41
SEAMAX NEW HAVEN,538007675,12.8,6.93,One-way Transit,23.0,0,138,1096.0,138.0,Post-Panamax,72,298,298,Inbound,79,8.95,41008,Offshore,31.98267,-80.75729,2021-10-28 03:06:41
SEAMAX NEW HAVEN,538007675,12.8,6.93,One-way Transit,26.17,1,157,1096.0,138.0,Post-Panamax,72,295,296,Inbound,79,8.95,41008,Offshore,31.98429,-80.76104,2021-10-28 03:07:41
SEAMAX NEW HAVEN,538007675,12.9,6.93,One-way Transit,23.0,0,138,1096.0,138.0,Post-Panamax,72,296,296,Inbound,79,8.95,41008,Offshore,31.98586,-80.76481,2021-10-28 03:08:41
SEAMAX NEW HAVEN,538007675,12.9,6.93,One-way Transit,26.17,1,157,1096.0,138.0,Post-Panamax,72,297,298,Inbound,79,8.95,41008,Offshore,31.98742,-80.7686,2021-10-28 03:09:41
SEAMAX NEW HAVEN,538007675,13.0,6.93,One-way Transit,23.0,0,138,1096.0,138.0,Post-Panamax,72,298,298,Inbound,79,8.95,41008,Offshore,31.98937,-80.7729,2021-10-28 03:10:50
SEAMAX NEW HAVEN,538007675,13.1,6.93,One-way Transit,23.0,0,138,1096.0,138.0,Post-Panamax,72,298,298,Inbound,79,8.95,41008,Offshore,31.99141,-80.77735,2021-10-28 03:12:00
SEAMAX NEW HAVEN,538007675,12.8,6.93,One-way Transit,23.0,0,138,1096.0,138.0,Post-Panamax,72,323,323,Inbound,79,8.95,41008,Nearshore,31.99969,-80.78921,2021-10-28 03:15:40
SEAMAX NEW HAVEN,538007675,12.7,6.93,One-way Transit,26.17,1,157,1096.0,138.0,Post-Panamax,72,322,323,Inbound,79,8.95,41008,Nearshore,32.00295,-80.79217,2021-10-28 03:16:50
SEAMAX NEW HAVEN,538007675,12.8,6.93,One-way Transit,23.0,0,138,1096.0,138.0,Post-Panamax,72,323,323,Inbound,79,8.95,41008,Nearshore,32.00576,-80.79468,2021-10-28 03:17:50
SEAMAX NEW HAVEN,538007675,12.9,6.93,One-way Transit,26.17,1,157,1096.0,138.0,Post-Panamax,72,323,324,Inbound,79,8.95,41008,Nearshore,32.00855,-80.7972,2021-10-28 03:18:50
SEAMAX NEW HAVEN,538007675,12.9,6.93,One-way Transit,23.0,0,138,1096.0,138.0,Post-Panamax,72,323,323,Inbound,79,8.95,41008,Nearshore,32.01053,-80.79894,2021-10-28 03:19:30
SEAMAX NEW HAVEN,538007675,13.1,8.28,One-way Transit,23.0,0,138,1096.0,138.0,Post-Panamax,72,323,323,Inbound,89,11.18,41008,Nearshore,32.01391,-80.80196,2021-10-28 03:20:41
SEAMAX NEW HAVEN,538007675,13.2,8.28,One-way Transit,23.0,0,138,1096.0,138.0,Post-Panamax,72,323,323,Inbound,89,11.18,41008,Nearshore,32.01689,-80.80462,2021-10-28 03:21:41
SEAMAX NEW HAVEN,538007675,13.3,8.28,One-way Transit,23.0,0,138,1096.0,138.0,Post-Panamax,72,323,323,Inbound,89,11.18,41008,Nearshore,32.01979,-80.80721,2021-10-28 03:22:41
SEAMAX NEW HAVEN,538007675,13.4,8.28,One-way Transit,23.0,0,138,1096.0,138.0,Post-Panamax,72,321,321,Inbound,89,11.18,41008,Nearshore,32.02278,-80.80994,2021-10-28 03:23:41
SEAMAX NEW HAVEN,538007675,13.3,8.28,One-way Transit,26.17,1,157,1096.0,138.0,Post-Panamax,72,319,320,Inbound,89,11.18,41008,Nearshore,32.02599,-80.81313,2021-10-28 03:24:50
SEAMAX NEW HAVEN,538007675,13.1,8.28,One-way Transit,23.0,0,138,1096.0,138.0,Post-Panamax,72,320,320,Inbound,89,11.18,41008,Nearshore,32.02743,-80.81458,2021-10-28 03:25:21
CEZANNE,563062300,14.4,8.28,One-way Transit,34.67,3,208,984.0,157.0,Post-Panamax,70,138,141,Outbound,89,11.18,41008,Nearshore,32.02832,-80.81557,2021-10-28 04:09:51
CEZANNE,563062300,14.4,8.28,One-way Transit,29.0,1,174,984.0,157.0,Post-Panamax,70,141,142,Outbound,89,11.18,41008,Nearshore,32.02554,-80.81289,2021-10-28 04:10:51
CEZANNE,563062300,14.5,8.28,One-way Transit,31.83,2,191,984.0,157.0,Post-Panamax,70,142,144,Outbound,89,11.18,41008,Nearshore,32.01244,-80.80081,2021-10-28 04:14:57
CEZANNE,563062300,14.5,8.28,One-way Transit,29.0,1,174,984.0,157.0,Post-Panamax,70,143,144,Outbound,89,11.18,41008,Nearshore,32.0092,-80.79791,2021-10-28 04:15:57
CEZANNE,563062300,14.5,8.28,One-way Transit,31.83,2,191,984.0,157.0,Post-Panamax,70,142,144,Outbound,89,11.18,41008,Nearshore,32.00598,-80.795,2021-10-28 04:16:57
CEZANNE,563062300,14.5,8.28,One-way Transit,26.17,0,157,984.0,157.0,Post-Panamax,70,143,143,Outbound,89,11.18,41008,Nearshore,32.00431,-80.79351,2021-10-28 04:17:28
CEZANNE,563062300,14.3,8.28,One-way Transit,26.17,0,157,984.0,157.0,Post-Panamax,70,142,142,Outbound,89,11.18,41008,Nearshore,32.00082,-80.79037,2021-10-28 04:18:33
CEZANNE,563062300,14.7,7.16,One-way Transit,29.0,1,174,984.0,157.0,Post-Panamax,70,119,120,Outbound,129,11.18,41008,Offshore,31.9903,-80.77446,2021-10-28 04:22:52
CEZANNE,563062300,14.9,7.16,One-way Transit,31.83,2,191,984.0,157.0,Post-Panamax,70,119,121,Outbound,129,11.18,41008,Offshore,31.9882,-80.77003,2021-10-28 04:23:52
CEZANNE,563062300,15.0,7.16,One-way Transit,29.0,1,174,984.0,157.0,Post-Panamax,70,119,120,Outbound,129,11.18,41008,Offshore,31.98694,-80.7674,2021-10-28 04:24:28
CEZANNE,563062300,15.3,7.16,One-way Transit,29.0,1,174,984.0,157.0,Post-Panamax,70,119,120,Outbound,129,11.18,41008,Offshore,31.98468,-80.76256,2021-10-28 04:25:34
CSCL SYDNEY,477020200,15.0,7.16,One-way Transit,20.0,1,120,853.0,105.0,Panamax,70,142,143,Outbound,129,11.18,41008,Nearshore,32.02521,-80.81264,2021-10-28 04:26:39
CEZANNE,563062300,15.8,7.16,One-way Transit,29.0,1,174,984.0,157.0,Post-Panamax,70,119,120,Outbound,129,11.18,41008,Offshore,31.98219,-80.7572,2021-10-28 04:26:45
CSCL SYDNEY,477020200,15.1,7.16,One-way Transit,20.0,1,120,853.0,105.0,Panamax,70,142,143,Outbound,129,11.18,41008,Nearshore,32.02151,-80.80928,2021-10-28 04:27:45
CEZANNE,563062300,15.8,7.16,One-way Transit,29.0,1,174,984.0,157.0,Post-Panamax,70,117,118,Outbound,129,11.18,41008,Offshore,31.98014,-80.75263,2021-10-28 04:27:45
CEZANNE,563062300,15.6,7.16,One-way Transit,26.17,0,157,984.0,157.0,Post-Panamax,70,118,118,Outbound,129,11.18,41008,Offshore,31.97816,-80.74811,2021-10-28 04:28:45
CSCL SYDNEY,477020200,15.2,7.16,One-way Transit,20.0,1,120,853.0,105.0,Panamax,70,142,143,Outbound,129,11.18,41008,Nearshore,32.0175,-80.80561,2021-10-28 04:28:56
CSCL SYDNEY,477020200,15.2,7.16,One-way Transit,20.0,1,120,853.0,105.0,Panamax,70,142,143,Outbound,129,11.18,41008,Nearshore,32.01577,-80.80401,2021-10-28 04:29:27
CEZANNE,563062300,15.0,7.16,One-way Transit,29.0,1,174,984.0,157.0,Post-Panamax,70,117,118,Outbound,129,11.18,41008,Offshore,31.97623,-80.74368,2021-10-28 04:29:45
CSCL SYDNEY,477020200,15.2,7.16,One-way Transit,20.0,1,120,853.0,105.0,Panamax,70,142,143,Outbound,129,11.18,41008,Nearshore,32.01213,-80.80067,2021-10-28 04:30:33
CEZANNE,563062300,14.0,7.16,One-way Transit,31.83,2,191,984.0,157.0,Post-Panamax,70,119,121,Outbound,129,11.18,41008,Offshore,31.97439,-80.73964,2021-10-28 04:30:45
CSCL SYDNEY,477020200,15.2,7.16,One-way Transit,20.0,1,120,853.0,105.0,Panamax,70,142,143,Outbound,129,11.18,41008,Nearshore,32.00875,-80.79759,2021-10-28 04:31:33
CSCL SYDNEY,477020200,15.2,7.16,One-way Transit,20.0,1,120,853.0,105.0,Panamax,70,142,143,Outbound,129,11.18,41008,Nearshore,32.00507,-80.79423,2021-10-28 04:32:38
CSCL SYDNEY,477020200,15.1,7.16,One-way Transit,17.5,0,105,853.0,105.0,Panamax,70,143,143,Outbound,129,11.18,41008,Nearshore,32.00171,-80.79125,2021-10-28 04:33:38
CSCL SYDNEY,477020200,15.4,7.16,One-way Transit,22.5,2,135,853.0,105.0,Panamax,70,119,121,Outbound,129,11.18,41008,Offshore,31.99018,-80.77517,2021-10-28 04:37:57
CSCL SYDNEY,477020200,15.7,7.16,One-way Transit,20.0,1,120,853.0,105.0,Panamax,70,119,120,Outbound,129,11.18,41008,Offshore,31.9889,-80.7725,2021-10-28 04:38:32
CSCL SYDNEY,477020200,15.9,7.16,One-way Transit,17.5,0,105,853.0,105.0,Panamax,70,120,120,Outbound,129,11.18,41008,Offshore,31.98677,-80.76806,2021-10-28 04:39:32
CSCL SYDNEY,477020200,16.0,7.16,One-way Transit,17.5,0,105,853.0,105.0,Panamax,70,120,120,Outbound,129,11.18,41008,Offshore,31.98415,-80.76258,2021-10-28 04:40:44
CSCL SYDNEY,477020200,16.3,7.16,One-way Transit,20.0,1,120,853.0,105.0,Panamax,70,118,119,Outbound,129,11.18,41008,Offshore,31.98166,-80.75733,2021-10-28 04:41:51
CSCL SYDNEY,477020200,16.5,7.16,One-way Transit,17.5,0,105,853.0,105.0,Panamax,70,119,119,Outbound,129,11.18,41008,Offshore,31.97946,-80.75258,2021-10-28 04:42:51
CSCL SYDNEY,477020200,16.2,7.16,One-way Transit,20.0,1,120,853.0,105.0,Panamax,70,119,120,Outbound,129,11.18,41008,Offshore,31.97731,-80.74793,2021-10-28 04:43:51
CSCL SYDNEY,477020200,15.7,7.16,One-way Transit,20.0,1,120,853.0,105.0,Panamax,70,117,118,Outbound,129,11.18,41008,Offshore,31.97519,-80.74331,2021-10-28 04:44:51
CSCL SYDNEY,477020200,15.2,7.16,One-way Transit,17.5,0,105,853.0,105.0,Panamax,70,117,117,Outbound,129,11.18,41008,Offshore,31.97327,-80.73877,2021-10-28 04:45:51
THALASSA DOXA,636018703,14.0,7.16,One-way Transit,27.83,0,167,1207.0,167.0,Post-Panamax,70,297,297,Inbound,129,11.18,41008,Offshore,31.98451,-80.76291,2021-10-28 04:48:36
THALASSA DOXA,636018703,14.2,7.16,One-way Transit,31.33,1,188,1207.0,167.0,Post-Panamax,70,298,299,Inbound,129,11.18,41008,Offshore,31.98636,-80.76702,2021-10-28 04:49:36
THALASSA DOXA,636018703,14.4,7.16,One-way Transit,27.83,0,167,1207.0,167.0,Post-Panamax,70,299,299,Inbound,129,11.18,41008,Offshore,31.98835,-80.77114,2021-10-28 04:50:36
THALASSA DOXA,636018703,14.6,7.16,One-way Transit,27.83,0,167,1207.0,167.0,Post-Panamax,70,299,299,Inbound,129,11.18,41008,Offshore,31.99036,-80.77531,2021-10-28 04:51:36
THALASSA DOXA,636018703,14.7,7.16,One-way Transit,31.33,1,188,1207.0,167.0,Post-Panamax,70,321,322,Inbound,129,11.18,41008,Nearshore,32.00093,-80.79077,2021-10-28 04:55:43
THALASSA DOXA,636018703,14.5,7.16,One-way Transit,27.83,0,167,1207.0,167.0,Post-Panamax,70,322,322,Inbound,129,11.18,41008,Nearshore,32.00466,-80.79423,2021-10-28 04:56:54
THALASSA DOXA,636018703,14.5,7.16,One-way Transit,27.83,0,167,1207.0,167.0,Post-Panamax,70,322,322,Inbound,129,11.18,41008,Nearshore,32.00636,-80.79578,2021-10-28 04:57:25
THALASSA DOXA,636018703,14.6,7.16,One-way Transit,27.83,0,167,1207.0,167.0,Post-Panamax,70,322,322,Inbound,129,11.18,41008,Nearshore,32.01016,-80.79924,2021-10-28 04:58:37
THALASSA DOXA,636018703,14.7,7.16,One-way Transit,31.33,1,188,1207.0,167.0,Post-Panamax,70,322,323,Inbound,129,11.18,41008,Nearshore,32.01374,-80.80247,2021-10-28 04:59:43
THALASSA DOXA,636018703,15.0,7.16,One-way Transit,31.33,1,188,1207.0,167.0,Post-Panamax,70,324,323,Inbound,129,11.18,41008,Nearshore,32.01809,-80.80623,2021-10-28 05:01:00
THALASSA DOXA,636018703,15.0,7.16,One-way Transit,27.83,0,167,1207.0,167.0,Post-Panamax,70,323,323,Inbound,129,11.18,41008,Nearshore,32.02011,-80.80799,2021-10-28 05:01:37
THALASSA DOXA,636018703,15.1,7.16,One-way Transit,31.33,1,188,1207.0,167.0,Post-Panamax,70,322,321,Inbound,129,11.18,41008,Nearshore,32.0235,-80.81107,2021-10-28 05:02:37
THALASSA DOXA,636018703,15.4,7.16,One-way Transit,31.33,1,188,1207.0,167.0,Post-Panamax,70,321,320,Inbound,129,11.18,41008,Nearshore,32.02679,-80.81416,2021-10-28 05:03:37
MEISHAN BRIDGE,431989000,14.5,7.16,One-way Transit,27.83,0,167,1197.0,167.0,Post-Panamax,73,297,297,Inbound,129,11.18,41008,Offshore,31.97382,-80.73858,2021-10-28 05:12:42
MEISHAN BRIDGE,431989000,14.7,7.16,One-way Transit,27.83,0,167,1197.0,167.0,Post-Panamax,73,297,297,Inbound,129,11.18,41008,Offshore,31.97569,-80.74283,2021-10-28 05:13:42
MEISHAN BRIDGE,431989000,15.0,7.16,One-way Transit,27.83,0,167,1197.0,167.0,Post-Panamax,73,297,297,Inbound,129,11.18,41008,Offshore,31.97761,-80.74716,2021-10-28 05:14:42
MEISHAN BRIDGE,431989000,15.1,7.16,One-way Transit,27.83,0,167,1197.0,167.0,Post-Panamax,73,297,297,Inbound,129,11.18,41008,Offshore,31.97955,-80.75154,2021-10-28 05:15:42
MEISHAN BRIDGE,431989000,15.2,7.16,One-way Transit,27.83,0,167,1197.0,167.0,Post-Panamax,73,297,297,Inbound,129,11.18,41008,Offshore,31.98167,-80.75631,2021-10-28 05:16:48
MEISHAN BRIDGE,431989000,15.2,7.16,One-way Transit,27.83,0,167,1197.0,167.0,Post-Panamax,73,297,297,Inbound,129,11.18,41008,Offshore,31.98365,-80.76078,2021-10-28 05:17:48
MEISHAN BRIDGE,431989000,15.2,7.16,One-way Transit,31.33,1,188,1197.0,167.0,Post-Panamax,73,298,297,Inbound,129,11.18,41008,Offshore,31.98562,-80.76521,2021-10-28 05:18:48
MEISHAN BRIDGE,431989000,15.2,7.16,One-way Transit,31.33,1,188,1197.0,167.0,Post-Panamax,73,298,297,Inbound,129,11.18,41008,Offshore,31.98756,-80.76956,2021-10-28 05:19:47
MEISHAN BRIDGE,431989000,15.3,8.72,One-way Transit,31.33,1,188,1197.0,167.0,Post-Panamax,73,298,297,Inbound,110,13.42,41008,Offshore,31.98957,-80.77406,2021-10-28 05:20:48
MEISHAN BRIDGE,431989000,15.3,8.72,One-way Transit,34.83,2,209,1197.0,167.0,Post-Panamax,73,298,300,Inbound,110,13.42,41008,Offshore,31.99156,-80.77841,2021-10-28 05:21:47
MEISHAN BRIDGE,431989000,14.9,8.72,One-way Transit,27.83,0,167,1197.0,167.0,Post-Panamax,73,320,320,Inbound,110,13.42,41008,Nearshore,32.00048,-80.78959,2021-10-28 05:24:54
MEISHAN BRIDGE,431989000,14.5,8.72,One-way Transit,27.83,0,167,1197.0,167.0,Post-Panamax,73,320,320,Inbound,110,13.42,41008,Nearshore,32.00388,-80.79296,2021-10-28 05:25:59
MEISHAN BRIDGE,431989000,14.4,8.72,One-way Transit,27.83,0,167,1197.0,167.0,Post-Panamax,73,321,321,Inbound,110,13.42,41008,Nearshore,32.00705,-80.79599,2021-10-28 05:26:59
MEISHAN BRIDGE,431989000,14.5,8.72,One-way Transit,27.83,0,167,1197.0,167.0,Post-Panamax,73,322,322,Inbound,110,13.42,41008,Nearshore,32.00896,-80.79776,2021-10-28 05:27:35
MEISHAN BRIDGE,431989000,14.7,8.72,One-way Transit,27.83,0,167,1197.0,167.0,Post-Panamax,73,322,322,Inbound,110,13.42,41008,Nearshore,32.01285,-80.80125,2021-10-28 05:28:48
MEISHAN BRIDGE,431989000,14.9,8.72,One-way Transit,31.33,1,188,1197.0,167.0,Post-Panamax,73,323,322,Inbound,110,13.42,41008,Nearshore,32.01609,-80.80414,2021-10-28 05:29:48
MEISHAN BRIDGE,431989000,15.1,8.72,One-way Transit,31.33,1,188,1197.0,167.0,Post-Panamax,73,323,322,Inbound,110,13.42,41008,Nearshore,32.01982,-80.80747,2021-10-28 05:30:54
MEISHAN BRIDGE,431989000,15.3,8.72,One-way Transit,31.33,1,188,1197.0,167.0,Post-Panamax,73,323,322,Inbound,110,13.42,41008,Nearshore,32.02354,-80.81078,2021-10-28 05:31:59
MEISHAN BRIDGE,431989000,15.5,8.72,One-way Transit,27.83,0,167,1197.0,167.0,Post-Panamax,73,322,322,Inbound,110,13.42,41008,Nearshore,32.0269,-80.8138,2021-10-28 05:32:59
COLORADO EXPRESS,369215000,12.3,8.72,One-way Transit,24.83,1,149,1004.0,131.0,Post-Panamax,70,141,142,Outbound,110,13.42,41008,Nearshore,32.02596,-80.81336,2021-10-28 05:52:37
COLORADO EXPRESS,369215000,12.5,8.72,One-way Transit,21.83,0,131,1004.0,131.0,Post-Panamax,70,142,142,Outbound,110,13.42,41008,Nearshore,32.02284,-80.81045,2021-10-28 05:53:46
COLORADO EXPRESS,369215000,12.5,8.72,One-way Transit,21.83,0,131,1004.0,131.0,Post-Panamax,70,142,142,Outbound,110,13.42,41008,Nearshore,32.0201,-80.80794,2021-10-28 05:54:46
COLORADO EXPRESS,369215000,12.7,8.72,One-way Transit,21.83,0,131,1004.0,131.0,Post-Panamax,70,144,144,Outbound,110,13.42,41008,Nearshore,32.01728,-80.80538,2021-10-28 05:55:46
COLORADO EXPRESS,369215000,12.7,8.72,One-way Transit,24.83,1,149,1004.0,131.0,Post-Panamax,70,142,143,Outbound,110,13.42,41008,Nearshore,32.01446,-80.8029,2021-10-28 05:56:46
COLORADO EXPRESS,369215000,12.7,8.72,One-way Transit,21.83,0,131,1004.0,131.0,Post-Panamax,70,142,142,Outbound,110,13.42,41008,Nearshore,32.01258,-80.80123,2021-10-28 05:57:26
COLORADO EXPRESS,369215000,12.9,8.72,One-way Transit,24.83,1,149,1004.0,131.0,Post-Panamax,70,143,142,Outbound,110,13.42,41008,Nearshore,32.00932,-80.79823,2021-10-28 05:58:37
COLORADO EXPRESS,369215000,12.8,8.72,One-way Transit,24.83,1,149,1004.0,131.0,Post-Panamax,70,142,143,Outbound,110,13.42,41008,Nearshore,32.00606,-80.79518,2021-10-28 05:59:47
COLORADO EXPRESS,369215000,12.8,8.72,One-way Transit,21.83,0,131,1004.0,131.0,Post-Panamax,70,143,143,Outbound,110,13.42,41008,Nearshore,32.00419,-80.79349,2021-10-28 06:00:26
COLORADO EXPRESS,369215000,12.9,8.72,One-way Transit,24.83,1,149,1004.0,131.0,Post-Panamax,70,142,143,Outbound,110,13.42,41008,Nearshore,32.00044,-80.79002,2021-10-28 06:01:47
COLORADO EXPRESS,369215000,12.8,8.72,One-way Transit,21.83,0,131,1004.0,131.0,Post-Panamax,70,122,122,Outbound,110,13.42,41008,Offshore,31.99152,-80.77801,2021-10-28 06:05:35
COLORADO EXPRESS,369215000,12.9,8.72,One-way Transit,27.67,2,166,1004.0,131.0,Post-Panamax,70,118,120,Outbound,110,13.42,41008,Offshore,31.98919,-80.77303,2021-10-28 06:06:57
COLORADO EXPRESS,369215000,12.6,8.72,One-way Transit,24.83,1,149,1004.0,131.0,Post-Panamax,70,120,121,Outbound,110,13.42,41008,Offshore,31.98743,-80.76934,2021-10-28 06:07:57
COLORADO EXPRESS,369215000,12.0,8.72,One-way Transit,24.83,1,149,1004.0,131.0,Post-Panamax,70,118,119,Outbound,110,13.42,41008,Offshore,31.98581,-80.76591,2021-10-28 06:08:57
COLORADO EXPRESS,369215000,11.6,8.72,One-way Transit,24.83,1,149,1004.0,131.0,Post-Panamax,70,118,119,Outbound,110,13.42,41008,Offshore,31.98429,-80.76249,2021-10-28 06:09:57
COLORADO EXPRESS,369215000,11.7,8.72,One-way Transit,21.83,0,131,1004.0,131.0,Post-Panamax,70,119,119,Outbound,110,13.42,41008,Offshore,31.98351,-80.76081,2021-10-28 06:10:27
COLORADO EXPRESS,369215000,11.0,8.72,One-way Transit,27.67,2,166,1004.0,131.0,Post-Panamax,70,117,119,Outbound,110,13.42,41008,Offshore,31.98184,-80.75706,2021-10-28 06:11:36
COLORADO EXPRESS,369215000,10.9,8.72,One-way Transit,24.83,1,149,1004.0,131.0,Post-Panamax,70,118,119,Outbound,110,13.42,41008,Offshore,31.98037,-80.7539,2021-10-28 06:12:36
COLORADO EXPRESS,369215000,10.7,8.72,One-way Transit,27.67,2,166,1004.0,131.0,Post-Panamax,70,118,120,Outbound,110,13.42,41008,Offshore,31.97896,-80.75074,2021-10-28 06:13:36
COLORADO EXPRESS,369215000,10.4,8.72,One-way Transit,24.83,1,149,1004.0,131.0,Post-Panamax,70,117,118,Outbound,110,13.42,41008,Offshore,31.97757,-80.7478,2021-10-28 06:14:36
COLORADO EXPRESS,369215000,10.1,8.72,One-way Transit,24.83,1,149,1004.0,131.0,Post-Panamax,70,116,117,Outbound,110,13.42,41008,Offshore,31.97606,-80.74419,2021-10-28 06:15:47
COLORADO EXPRESS,369215000,10.0,8.72,One-way Transit,24.83,1,149,1004.0,131.0,Post-Panamax,70,116,117,Outbound,110,13.42,41008,Offshore,31.97485,-80.7413,2021-10-28 06:16:47
COLORADO EXPRESS,369215000,9.8,8.72,One-way Transit,24.83,1,149,1004.0,131.0,Post-Panamax,70,117,118,Outbound,110,13.42,41008,Offshore,31.97345,-80.73797,2021-10-28 06:17:56
EVER LADEN,373721000,11.7,16.11,One-way Transit,28.33,1,170,1099.0,151.0,Post-Panamax,74,299,298,Inbound,131,22.37,41008,Offshore,31.97355,-80.73803,2021-10-28 16:34:44
EVER LADEN,373721000,11.9,16.11,One-way Transit,28.33,1,170,1099.0,151.0,Post-Panamax,74,298,297,Inbound,131,22.37,41008,Offshore,31.97537,-80.74197,2021-10-28 16:35:53
EVER LADEN,373721000,12.0,16.11,One-way Transit,25.17,0,151,1099.0,151.0,Post-Panamax,74,297,297,Inbound,131,22.37,41008,Offshore,31.97634,-80.74415,2021-10-28 16:36:32
EVER LADEN,373721000,12.2,16.11,One-way Transit,25.17,0,151,1099.0,151.0,Post-Panamax,74,297,297,Inbound,131,22.37,41008,Offshore,31.97793,-80.74773,2021-10-28 16:37:34
